x,y,z,yaw,velocity,change_flag
-58.1543,-4.3570,-2.8195,-0.1858,1.6418,0
-58.0325,-4.2640,-2.8669,-0.1819,4.1310,0
-58.0583,-4.3088,-2.8374,-0.1696,inf,0
-57.9692,-4.3040,-2.7886,-0.1763,2.6367,0
-57.9308,-4.3445,-2.7968,-0.1815,inf,0
-57.8547,-4.3525,-2.7519,-0.1791,2.7983,0
-57.8091,-4.3187,-2.9084,-0.1756,6.4467,0
-57.7079,-4.3208,-2.8298,-0.1745,3.1116,0
-57.7166,-4.3838,-2.7827,-0.1921,2.7411,0
-57.6667,-4.3697,-2.7974,-0.1867,1.9383,0
-57.5879,-4.3660,-2.7970,-0.1820,1.8692,0
-57.5227,-4.3728,-2.7789,-0.1795,2.1931,0
-57.4695,-4.4034,-2.7929,-0.1760,1.3094,0
-57.4141,-4.4135,-2.8012,-0.1719,inf,0
-57.3368,-4.4296,-2.8053,-0.1784,2.4380,0
-57.2785,-4.4201,-2.7776,-0.1794,0.9171,0
-57.2141,-4.4313,-2.7797,-0.1843,2.1011,0
-57.1712,-4.4014,-2.8316,-0.1847,2.1458,0
-57.1142,-4.4164,-2.8363,-0.1892,1.7316,0
-57.0233,-4.4295,-2.8302,-0.1952,2.1928,0
-56.9484,-4.4573,-2.7467,-0.1932,1.6702,0
-56.8718,-4.4291,-2.7751,-0.1594,1.5033,0
-56.8035,-4.4082,-2.7942,-0.1296,1.0893,0
-56.7385,-4.3964,-2.7997,-0.1136,2.3116,0
-56.6845,-4.4430,-2.8004,-0.0819,2.5563,0
-56.6348,-4.4639,-2.8236,-0.0551,inf,0
-56.5384,-4.4697,-2.8047,-0.0042,2.1782,0
-56.4955,-4.4414,-2.8198,0.0084,1.7780,0
-56.4521,-4.4066,-2.7409,0.0169,1.9891,0
-56.3891,-4.4300,-2.7660,0.0112,2.6286,0
-56.2963,-4.4305,-2.7759,0.0188,3.4168,0
-56.2263,-4.4330,-2.7990,0.0181,1.2278,0
-56.1612,-4.4240,-2.7841,0.0052,0.7621,0
-56.0964,-4.4201,-2.7608,0.0111,0.8254,0
-56.0265,-4.4213,-2.7675,0.0059,1.6525,0
-55.9728,-4.4127,-2.7423,-0.0028,0.7442,0
-55.8648,-4.3937,-2.7691,-0.0048,1.0827,0
-55.7914,-4.4108,-2.7560,0.0017,0.7340,0
-55.7238,-4.3832,-2.6672,0.0117,1.2681,0
-55.6398,-4.3827,-2.7279,0.0179,1.6847,0
-55.5698,-4.4091,-2.7602,0.0134,1.2872,0
-55.5172,-4.3913,-2.7688,0.0127,inf,0
-55.4490,-4.3884,-2.7451,0.0070,1.0716,0
-55.3997,-4.3790,-2.7398,0.0015,0.7687,0
-55.3369,-4.3684,-2.7367,-0.0047,0.4791,0
-55.2851,-4.3516,-2.7414,-0.0081,0.8023,0
-55.2246,-4.3536,-2.7163,-0.0014,0.6638,0
-55.1613,-4.3454,-2.6892,0.0054,1.0153,0
-55.0918,-4.3460,-2.6779,0.0167,1.0307,0
-55.0312,-4.3651,-2.7172,0.0202,1.2814,0
-54.9531,-4.3637,-2.7183,0.0151,1.2233,0
-54.8655,-4.3458,-2.7252,0.0055,1.7372,0
-54.8027,-4.3162,-2.7003,-0.0006,2.3386,0
-54.7707,-4.3614,-2.6763,-0.0161,1.6783,0
-54.7198,-4.3357,-2.6827,-0.0151,1.6915,0
-54.5573,-4.3417,-2.7056,-0.0015,1.8705,0
-54.4740,-4.3400,-2.7321,-0.0082,1.3079,0
-54.3953,-4.3267,-2.7053,-0.0136,1.2502,0
-54.3357,-4.2954,-2.6215,0.0044,1.7837,0
-54.2638,-4.3268,-2.6297,0.0106,1.0242,0
-54.1896,-4.3178,-2.6071,-0.0162,2.0473,0
-54.1283,-4.2947,-2.6243,-0.0207,2.1321,0
-54.0761,-4.3068,-2.6484,-0.0279,inf,0
-54.0044,-4.2988,-2.6562,-0.0005,2.5217,0
-53.9007,-4.2991,-2.6045,0.0104,4.1206,0
-53.8462,-4.2978,-2.6449,0.0090,inf,0
-53.7903,-4.2829,-2.6367,0.0026,inf,0
-53.7193,-4.2941,-2.6581,-0.0019,1.6872,0
-53.6349,-4.2797,-2.6388,-0.0156,1.7063,0
-53.5668,-4.2935,-2.6170,-0.0272,1.0692,0
-53.4890,-4.2851,-2.6381,-0.0216,2.4083,0
-53.4285,-4.2633,-2.6358,-0.0120,1.9475,0
-53.3662,-4.2895,-2.6275,0.0304,1.2223,0
-53.3114,-4.2645,-2.6151,0.0449,2.3817,0
-53.1829,-4.2260,-2.6188,0.0356,2.9764,0
-53.1309,-4.2489,-2.5887,0.0242,1.1607,0
-53.0503,-4.2313,-2.6081,0.0239,1.8313,0
-52.9964,-4.2517,-2.5828,0.0124,1.3406,0
-52.8854,-4.2150,-2.5821,0.0052,2.5979,0
-52.8231,-4.2165,-2.5661,0.0073,1.0855,0
-52.7630,-4.2182,-2.5547,0.0101,2.0514,0
-52.7082,-4.2177,-2.5708,0.0218,1.2812,0
-52.6345,-4.1981,-2.5777,0.0296,1.9663,0
-52.5665,-4.1902,-2.5297,0.0320,1.8308,0
-52.4800,-4.1969,-2.5640,0.0340,2.9792,0
-52.4266,-4.1948,-2.6055,0.0317,0.5956,0
-52.3730,-4.2080,-2.5441,0.0132,1.8028,0
-52.3169,-4.1936,-2.5392,0.0088,2.0008,0
-52.2429,-4.1773,-2.5425,0.0088,1.9240,0
-52.1440,-4.1669,-2.5201,0.0158,2.0849,0
-52.0806,-4.1769,-2.5508,0.0213,1.0962,0
-52.0304,-4.1496,-2.5576,0.0322,inf,0
-51.9093,-4.1330,-2.4895,0.0322,3.0965,0
-51.8699,-4.1701,-2.5759,0.0228,1.4221,0
-51.8222,-4.1540,-2.5545,0.0138,1.5292,0
-51.7786,-4.1224,-2.5451,-0.0019,0.9306,0
-51.7145,-4.1158,-2.5400,-0.0044,1.0883,0
-51.6251,-4.0955,-2.5176,0.0062,1.7593,0
-51.5528,-4.1062,-2.5151,0.0266,1.1534,0
-51.4604,-4.1104,-2.5168,0.0356,1.5423,0
-51.4155,-4.1329,-2.5015,0.0335,0.6601,0
-51.3428,-4.1239,-2.5102,0.0301,1.5146,0
-51.2522,-4.0867,-2.5596,0.0243,2.2122,0
-51.1716,-4.0769,-2.5410,0.0183,2.9773,0
-51.1229,-4.1113,-2.4925,0.0097,3.3540,0
-51.0313,-4.0784,-2.4720,-0.0032,1.7699,0
-50.9662,-4.0626,-2.4733,-0.0024,0.9582,0
-50.9161,-4.0636,-2.5034,0.0062,inf,0
-50.8464,-4.0488,-2.4951,0.0044,2.4630,0
-50.8007,-4.0851,-2.5065,0.0105,0.6286,0
-50.7350,-4.0951,-2.4482,0.0111,1.1336,0
-50.7183,-4.0408,-2.4800,0.0133,2.1496,0
-50.6427,-4.0657,-2.4741,0.0033,2.7096,0
-50.5916,-4.0345,-2.4556,0.0008,2.0263,0
-50.5445,-4.0560,-2.4853,-0.0137,0.8153,0
-50.4878,-4.0463,-2.5079,-0.0112,0.5742,0
-50.4334,-4.0704,-2.4191,0.0024,1.7974,0
-50.3709,-4.0384,-2.4171,0.0092,2.6114,0
-50.3228,-4.0216,-2.4623,0.0179,2.1764,0
-50.2601,-4.0483,-2.4658,0.0125,1.5968,0
-50.1918,-4.0330,-2.4911,0.0024,1.5199,0
-50.1288,-4.0393,-2.4366,0.0006,1.8411,0
-50.0812,-4.0240,-2.4734,0.0037,inf,0
-50.0217,-4.0387,-2.4610,0.0022,1.4858,0
-49.9496,-4.0126,-2.4653,0.0006,1.2025,0
-49.8958,-4.0284,-2.4717,-0.0007,inf,0
-49.8177,-4.0258,-2.4511,-0.0031,1.3681,0
-49.7642,-4.0193,-2.4731,-0.0035,inf,0
-49.7155,-3.9990,-2.4414,-0.0043,inf,0
-49.6615,-4.0000,-2.4203,0.0064,1.8364,0
-49.5815,-3.9956,-2.4418,0.0115,1.3168,0
-49.5233,-3.9969,-2.4582,0.0015,2.1002,0
-49.4616,-4.0042,-2.4437,-0.0086,1.1760,0
-49.3402,-3.9900,-2.4241,-0.0265,3.1662,0
-49.2919,-3.9771,-2.4389,-0.0290,inf,0
-49.1922,-3.9758,-2.4378,-0.0107,2.0766,0
-49.0752,-3.9769,-2.4190,-0.0067,2.7729,0
-49.0168,-3.9546,-2.4336,-0.0107,0.7586,0
-48.9722,-3.9805,-2.4052,-0.0007,1.1357,0
-48.9091,-3.9493,-2.4043,-0.0002,2.4443,0
-48.8558,-3.9578,-2.3815,-0.0081,1.7614,0
-48.8038,-3.9582,-2.4037,-0.0122,1.7931,0
-48.7501,-3.9454,-2.3673,-0.0200,2.0652,0
-48.6986,-3.9501,-2.4081,-0.0228,inf,0
-48.6443,-3.9418,-2.4296,-0.0235,0.9465,0
-48.5910,-3.9355,-2.4419,-0.0211,1.5638,0
-48.5351,-3.9439,-2.3567,-0.0178,2.2401,0
-48.4821,-3.9223,-2.3913,-0.0141,2.2539,0
-48.3955,-3.9258,-2.3830,-0.0009,4.0139,0
-48.3201,-3.9503,-2.3289,0.0002,3.1620,0
-48.2691,-3.9352,-2.3942,-0.0022,inf,0
-48.2038,-3.9284,-2.3728,-0.0079,0.8423,0
-48.1540,-3.9216,-2.3833,-0.0163,inf,0
-48.0768,-3.9266,-2.3676,-0.0187,2.1295,0
-48.0269,-3.9139,-2.3777,-0.0151,inf,0
-47.9736,-3.9169,-2.3776,-0.0156,inf,0
-47.9108,-3.9216,-2.3663,-0.0133,1.0996,0
-47.8630,-3.9059,-2.3948,-0.0099,inf,0
-47.8066,-3.9048,-2.3542,-0.0113,0.8768,0
-47.7399,-3.8917,-2.3506,-0.0100,2.1329,0
-47.6891,-3.8853,-2.3634,-0.0177,0.4835,0
-47.6309,-3.8973,-2.3790,-0.0259,1.0604,0
-47.5806,-3.8866,-2.3600,-0.0329,1.7073,0
-47.5201,-3.8837,-2.3707,-0.0301,1.0494,0
-47.4619,-3.8953,-2.3706,-0.0272,1.3698,0
-47.4119,-3.9010,-2.3571,-0.0264,0.6946,0
-47.3308,-3.8855,-2.3705,-0.0179,2.6973,0
-47.2442,-3.9145,-2.3286,-0.0167,3.1209,0
-47.1747,-3.8915,-2.3142,-0.0068,1.7574,0
-47.1125,-3.8803,-2.3113,-0.0098,2.1137,0
-47.0481,-3.8590,-2.3138,-0.0138,2.0717,0
-46.9839,-3.8663,-2.3186,-0.0250,1.4630,0
-46.9297,-3.8718,-2.3169,-0.0342,1.5347,0
-46.8754,-3.8597,-2.3608,-0.0324,1.7596,0
-46.8216,-3.8637,-2.2955,-0.0294,2.0030,0
-46.7293,-3.8365,-2.3187,-0.0090,1.9186,0
-46.6950,-3.8737,-2.2758,-0.0178,inf,0
-46.6340,-3.8630,-2.2791,-0.0164,2.1224,0
-46.5421,-3.8680,-2.3042,-0.0197,2.5183,0
-46.4897,-3.8504,-2.3023,-0.0215,inf,0
-46.4466,-3.8250,-2.3168,-0.0221,1.7916,0
-46.3762,-3.8292,-2.2983,-0.0352,2.0767,0
-46.3105,-3.8348,-2.2780,-0.0390,1.2007,0
-46.2555,-3.8287,-2.3120,-0.0309,2.2731,0
-46.1855,-3.8436,-2.3221,-0.0214,1.1325,0
-46.1075,-3.8474,-2.2742,-0.0227,2.2199,0
-46.0369,-3.8505,-2.2661,-0.0206,0.9176,0
-45.9591,-3.8351,-2.2796,-0.0196,1.7417,0
-45.8918,-3.8295,-2.2706,-0.0215,1.1103,0
-45.8311,-3.8211,-2.2509,-0.0413,0.9688,0
-45.7907,-3.7871,-2.2636,-0.0461,inf,0
-45.7401,-3.8036,-2.3106,-0.0488,2.4359,0
-45.6893,-3.8171,-2.2651,-0.0484,inf,0
-45.6072,-3.8128,-2.3002,-0.0252,2.2692,0
-45.5205,-3.8162,-2.2663,-0.0226,1.4283,0
-45.4611,-3.8022,-2.2880,-0.0188,1.1094,0
-45.4126,-3.8189,-2.2602,-0.0272,inf,0
-45.3237,-3.8038,-2.2596,-0.0413,1.8615,0
-45.2413,-3.7940,-2.2577,-0.0477,1.7679,0
-45.1747,-3.7828,-2.2659,-0.0465,1.1762,0
-45.1109,-3.7954,-2.2723,-0.0409,0.9467,0
-45.0550,-3.7776,-2.2588,-0.0351,1.1278,0
-44.9895,-3.7908,-2.2618,-0.0348,1.9528,0
-44.9259,-3.7895,-2.2561,-0.0318,1.1958,0
-44.8548,-3.7692,-2.2512,-0.0233,1.6588,0
-44.8211,-3.8279,-2.2219,-0.0359,2.0098,0
-44.7507,-3.7717,-2.2628,-0.0292,3.4406,0
-44.7051,-3.7988,-2.2197,-0.0359,inf,0
-44.6508,-3.7759,-2.2300,-0.0428,inf,0
-44.5869,-3.8007,-2.2446,-0.0576,2.0271,0
-44.5384,-3.7750,-2.2534,-0.0556,1.7903,0
-44.4864,-3.7951,-2.2558,-0.0480,inf,0
-44.4381,-3.8129,-2.2558,-0.0074,0.6890,0
-44.4029,-3.7685,-2.2024,0.0689,2.3144,0
-44.3185,-3.7487,-2.2036,0.0735,3.0193,0
-44.2595,-3.7583,-2.2241,0.0707,1.7620,0
-44.2072,-3.7547,-2.2194,0.0595,0.7745,0
-44.1357,-3.7550,-2.2021,0.0564,1.2252,0
-44.0789,-3.7568,-2.2512,0.0518,0.8927,0
-44.0250,-3.7482,-2.2389,0.0460,1.7775,0
-43.9636,-3.7334,-2.2287,0.0434,2.0200,0
-43.8803,-3.7308,-2.2402,0.0278,2.1488,0
-43.8302,-3.7265,-2.2413,0.0276,0.6620,0
-43.7681,-3.7167,-2.2299,0.0381,1.0576,0
-43.7162,-3.7125,-2.2212,0.0458,1.2867,0
-43.6641,-3.7168,-2.2077,0.0486,1.6013,0
-43.5852,-3.6818,-2.2044,0.0537,2.5806,0
-43.5251,-3.6949,-2.1883,0.0547,1.0530,0
-43.4691,-3.6790,-2.2176,0.0543,0.8005,0
-43.4235,-3.7062,-2.1899,0.0460,1.9229,0
-43.3902,-3.6688,-2.2159,0.0444,inf,0
-43.3376,-3.6721,-2.1835,0.0336,inf,0
-43.2778,-3.6456,-2.1906,0.0337,2.2595,0
-43.2110,-3.6459,-2.2044,0.0347,1.2257,0
-43.1563,-3.6398,-2.2135,0.0394,1.6485,0
-43.1019,-3.6343,-2.1567,0.0392,0.9226,0
-42.9927,-3.6086,-2.1928,0.0397,2.4569,0
-42.9080,-3.6063,-2.1623,0.0383,1.8904,0
-42.8279,-3.6191,-2.1964,0.0286,1.4161,0
-42.7732,-3.6239,-2.1796,0.0239,inf,0
-42.7237,-3.6123,-2.1705,0.0200,1.0314,0
-42.6674,-3.6083,-2.1646,0.0224,1.8095,0
-42.5812,-3.6008,-2.1571,0.0356,1.6720,0
-42.5287,-3.6134,-2.1529,0.0416,inf,0
-42.4607,-3.6044,-2.1246,0.0388,1.6726,0
-42.3917,-3.5622,-2.1253,0.0375,1.5951,0
-42.3303,-3.5285,-2.1292,0.0357,2.3227,0
-42.2710,-3.5358,-2.1716,0.0278,2.6980,0
-42.1800,-3.5239,-2.1630,0.0192,3.0180,0
-42.1166,-3.5034,-2.1299,0.0108,2.5630,0
-42.0654,-3.4990,-2.1449,0.0215,1.7555,0
-41.9992,-3.5282,-2.1370,0.0379,1.4276,0
-41.9381,-3.5265,-2.1525,0.0376,1.6565,0
-41.8817,-3.5325,-2.1353,0.0188,1.5492,0
-41.8179,-3.5078,-2.1141,0.0228,2.2989,0
-41.7434,-3.4919,-2.1097,0.0248,1.3615,0
-41.6669,-3.4764,-2.1303,0.0229,1.6381,0
-41.6053,-3.4656,-2.1155,0.0221,1.9199,0
-41.5552,-3.4569,-2.0747,0.0206,1.8632,0
-41.4715,-3.4653,-2.0875,0.0205,1.5600,0
-41.3992,-3.4656,-2.0925,0.0332,1.5022,0
-41.3199,-3.4748,-2.1111,0.0323,1.7839,0
-41.2533,-3.4500,-2.0889,0.0286,2.0939,0
-41.2015,-3.4482,-2.0848,0.0365,0.5993,0
-41.1443,-3.4389,-2.0745,0.0284,1.2038,0
-41.0926,-3.4330,-2.1089,0.0185,1.2330,0
-41.0422,-3.4299,-2.1341,0.0155,inf,0
-40.9842,-3.4181,-2.0838,0.0154,2.6659,0
-40.9406,-3.3840,-2.0817,0.0087,1.8388,0
-40.8605,-3.4164,-2.0344,0.0129,1.5335,0
-40.7935,-3.4177,-2.0532,0.0254,1.0162,0
-40.7426,-3.4195,-2.0450,0.0233,inf,0
-40.6951,-3.4470,-2.0668,0.0193,2.0267,0
-40.6105,-3.4048,-2.0671,0.0168,1.5728,0
-40.5138,-3.3986,-2.0534,0.0270,1.8707,0
-40.4630,-3.3845,-2.0690,0.0142,inf,0
-40.2891,-3.3468,-2.0561,0.0025,2.2804,0
-40.2097,-3.3740,-2.0452,0.0235,1.5783,0
-40.1095,-3.3605,-2.0676,0.0250,1.7583,0
-40.0339,-3.3692,-2.0202,0.0180,1.3573,0
-39.9855,-3.3521,-2.0616,0.0252,1.0466,0
-39.9005,-3.3367,-2.0332,0.0285,1.6077,0
-39.8106,-3.3507,-2.0716,0.0043,1.2807,0
-39.6497,-3.3199,-2.0124,-0.0025,2.0001,0
-39.5960,-3.3062,-2.0702,0.0143,2.1823,0
-39.5275,-3.3139,-2.0158,0.0175,2.5529,0
-39.4574,-3.3035,-1.9637,0.0192,2.4940,0
-39.4037,-3.3032,-2.0195,0.0224,1.6037,0
-39.3637,-3.3364,-1.9793,0.0175,2.0060,0
-39.2953,-3.3332,-2.0061,0.0123,1.3891,0
-39.2422,-3.3319,-1.9968,0.0005,0.6303,0
-39.1675,-3.2816,-2.0082,-0.0017,2.7684,0
-39.0705,-3.2859,-2.0124,-0.0056,2.6721,0
-39.0154,-3.2885,-1.9809,0.0017,inf,0
-38.9418,-3.3017,-1.9842,0.0248,1.9800,0
-38.8484,-3.2608,-1.9730,0.0387,2.5400,0
-38.7991,-3.2483,-1.9876,0.0386,inf,0
-38.7202,-3.2482,-1.9979,0.0275,1.6324,0
-38.6769,-3.2791,-1.9786,0.0063,1.1654,0
-38.6275,-3.2679,-2.0154,-0.0037,1.3524,0
-38.5785,-3.2447,-2.0134,-0.0065,inf,0
-38.5013,-3.2118,-1.9787,-0.0022,1.4712,0
-38.4480,-3.1992,-1.9594,0.0077,1.7654,0
-38.4024,-3.2303,-1.9666,0.0254,0.6115,0
-38.3478,-3.2064,-1.9601,0.0353,2.0490,0
-38.3047,-3.2345,-1.9381,0.0454,inf,0
-38.2479,-3.2330,-2.0187,0.0552,2.2663,0
-38.2004,-3.2000,-1.9680,0.0584,2.7147,0
-38.1199,-3.1622,-1.9262,0.0535,3.1205,0
-38.0549,-3.1954,-1.9757,0.0376,1.3778,0
-38.0155,-3.2316,-1.9874,0.0241,inf,0
-37.9710,-3.1978,-1.9660,0.0240,2.0532,0
-37.8953,-3.1694,-1.9405,0.0286,1.2816,0
-37.8407,-3.1778,-1.9362,0.0290,inf,0
-37.7772,-3.1665,-1.9172,0.0352,0.9796,0
-37.7205,-3.1610,-1.9125,0.0396,inf,0
-37.6601,-3.1701,-1.9146,0.0394,0.9168,0
-37.6221,-3.1367,-1.9180,0.0434,1.6174,0
-37.5676,-3.1632,-1.8594,0.0378,1.1181,0
-37.4786,-3.1392,-1.9224,0.0401,3.2758,0
-37.4221,-3.1151,-1.9169,0.0397,1.7902,0
-37.3623,-3.1299,-1.9232,0.0210,1.2265,0
-37.2938,-3.1222,-1.9290,0.0175,1.5352,0
-37.2280,-3.1056,-1.8960,0.0237,1.0091,0
-37.1771,-3.1027,-1.8973,0.0301,inf,0
-37.1258,-3.0981,-1.8885,0.0351,1.7922,0
-37.0713,-3.0921,-1.9147,0.0354,inf,0
-37.0198,-3.1094,-1.8971,0.0364,1.3891,0
-36.9115,-3.0802,-1.8783,0.0283,2.7187,0
-36.8527,-3.0841,-1.9174,0.0226,0.9080,0
-36.8039,-3.1006,-1.8962,0.0186,0.7301,0
-36.7264,-3.0983,-1.9088,0.0193,1.0204,0
-36.6645,-3.0582,-1.9063,0.0206,2.3536,0
-36.6141,-3.0642,-1.8434,0.0228,inf,0
-36.5359,-3.0519,-1.8591,0.0321,1.7333,0
-36.4032,-3.0366,-1.8324,0.0379,2.0563,0
-36.3236,-3.0403,-1.8388,0.0280,2.0462,0
-36.2436,-3.0421,-1.8705,0.0121,2.0226,0
-36.1850,-3.0468,-1.8690,0.0014,0.9233,0
-36.1299,-3.0320,-1.8754,0.0060,2.0391,0
-36.0731,-3.0484,-1.8249,0.0101,0.6594,0
-36.0023,-3.0182,-1.8583,0.0214,1.5681,0
-35.9527,-3.0072,-1.8595,0.0272,1.2884,0
-35.8651,-3.0090,-1.8355,0.0300,2.5085,0
-35.8160,-2.9984,-1.8163,0.0286,1.3393,0
-35.7689,-3.0249,-1.7999,0.0250,1.7651,0
-35.7106,-2.9801,-1.7730,0.0256,2.6238,0
-35.6167,-2.9987,-1.8024,0.0055,1.3167,0
-35.5262,-3.0133,-1.7946,0.0038,1.0015,0
-35.4066,-2.9788,-1.7997,0.0233,1.3538,0
-35.2831,-2.9363,-1.7790,0.0249,1.4705,0
-35.1935,-2.9589,-1.7684,0.0275,0.7206,0
-35.1041,-2.9457,-1.8070,0.0316,1.5427,0
-35.0349,-2.9606,-1.8003,0.0106,0.6131,0
-34.8590,-2.9399,-1.7761,0.0133,1.2018,0
-34.6856,-2.8755,-1.7682,0.0253,1.5271,0
-34.5455,-2.8835,-1.6973,0.0116,1.2882,0
-34.4400,-2.8902,-1.7972,0.0044,1.1985,0
-34.3720,-2.8919,-1.7401,-0.0026,0.9095,0
-34.2685,-2.8885,-1.7260,0.0073,1.1266,0
-34.2173,-2.8877,-1.7542,0.0120,1.9369,0
-34.1263,-2.8708,-1.7310,0.0265,0.7865,0
-33.9668,-2.8309,-1.6729,0.0236,1.4187,0
-33.8608,-2.8458,-1.7098,0.0194,0.8840,0
-33.7648,-2.8678,-1.7374,0.0050,1.1705,0
-33.6733,-2.8289,-1.7027,0.0052,1.8083,0
-33.5363,-2.8258,-1.7162,0.0249,0.9359,0
-33.3816,-2.8082,-1.6656,0.0109,1.0573,0
-33.2716,-2.7938,-1.7025,0.0031,1.2885,0
-33.1796,-2.7781,-1.6851,0.0010,1.5156,0
-33.1431,-2.8154,-1.6908,0.0034,0.9005,0
-33.0713,-2.7976,-1.6680,0.0009,2.5388,0
-33.0133,-2.7828,-1.7158,0.0083,inf,0
-32.9594,-2.7704,-1.6386,0.0124,1.3571,0
-32.8813,-2.7910,-1.6748,0.0068,2.3747,0
-32.8222,-2.7793,-1.6616,0.0128,0.9634,0
-32.7689,-2.7583,-1.6666,0.0101,1.1112,0
-32.6568,-2.7246,-1.6857,-0.0038,2.3765,0
-32.6012,-2.7217,-1.6554,-0.0113,2.1790,0
-32.5433,-2.7053,-1.6431,-0.0142,2.1072,0
-32.5651,-2.7607,-1.6519,-0.0120,1.1063,0
-32.4807,-2.7435,-1.6163,0.0012,1.5558,0
-32.4262,-2.7379,-1.6334,0.0122,0.5526,0
-32.3698,-2.7767,-1.6671,0.0074,1.5108,0
-32.2943,-2.7363,-1.6326,0.0028,2.7123,0
-32.2373,-2.7295,-1.6336,0.0081,inf,0
-31.9687,-2.7055,-1.6276,-0.0190,1.6260,0
-31.7424,-2.6649,-1.6046,0.0482,1.7535,0
-31.6213,-2.6315,-1.6032,0.0915,2.1564,0
-31.5616,-2.6791,-1.5874,0.1006,0.4284,0
-31.4196,-2.6324,-1.5979,0.0665,1.2109,0
-31.3448,-2.6667,-1.5456,0.0741,0.8610,0
-31.2919,-2.6562,-1.5892,0.0830,2.3829,0
-31.2273,-2.6299,-1.6174,0.0892,2.5836,0
-31.1545,-2.6051,-1.5471,0.0935,3.5784,0
-31.0915,-2.6014,-1.5640,0.0933,1.4875,0
-31.0337,-2.5926,-1.5658,0.0924,2.0069,0
-30.9582,-2.5889,-1.5465,0.0712,1.3680,0
-30.9100,-2.5688,-1.5660,0.0682,1.9126,0
-30.8580,-2.5589,-1.5639,0.0637,1.8211,0
-30.8080,-2.5556,-1.5881,0.0626,inf,0
-30.7534,-2.5468,-1.5854,0.0630,1.9006,0
-30.6696,-2.5426,-1.5730,0.0826,1.5570,0
-30.5767,-2.5115,-1.5539,0.0869,2.7066,0
-30.4989,-2.5213,-1.5443,0.0819,1.2616,0
-30.4450,-2.5137,-1.5353,0.0782,0.8467,0
-30.3927,-2.4925,-1.5364,0.0746,1.0100,0
-30.3228,-2.4654,-1.5525,0.0715,1.5234,0
-30.2511,-2.4804,-1.5685,0.0614,3.5519,0
-30.1428,-2.4560,-1.5297,0.0602,2.6131,0
-30.0813,-2.4677,-1.5238,0.0665,0.7550,0
-30.0064,-2.4276,-1.5440,0.0680,3.0006,0
-29.9118,-2.3798,-1.5185,0.0571,3.7437,0
-29.9024,-2.4422,-1.5157,0.0082,1.3927,0
-29.8418,-2.4193,-1.5341,0.0050,1.4889,0
-29.7939,-2.4000,-1.5535,0.0139,inf,0
-29.7279,-2.4038,-1.5376,0.0186,1.4178,0
-29.6523,-2.4182,-1.5287,0.0165,0.8351,0
-29.5740,-2.3981,-1.4877,0.0118,1.3979,0
-29.4698,-2.4055,-1.5141,0.0081,1.7611,0
-29.4114,-2.4110,-1.5006,0.0216,inf,0
-29.3419,-2.4249,-1.4896,0.0331,2.3936,0
-29.2589,-2.3769,-1.4681,0.0348,3.3093,0
-29.2008,-2.3727,-1.5414,0.0273,1.0748,0
-29.1242,-2.3743,-1.5099,0.0200,2.8345,0
-29.0660,-2.3887,-1.4517,-0.0077,2.2445,0
-29.0225,-2.3600,-1.4667,-0.0089,2.0219,0
-28.9724,-2.3692,-1.4349,-0.0073,inf,0
-28.8592,-2.3530,-1.4461,0.0152,1.3151,0
-28.7727,-2.3324,-1.4909,0.0272,2.0554,0
-28.6746,-2.3278,-1.4284,0.0179,2.2988,0
-28.6213,-2.3281,-1.5007,0.0131,0.4494,0
-28.5241,-2.3175,-1.4805,0.0102,2.3299,0
-28.4562,-2.2903,-1.4808,0.0062,2.4913,0
-28.4153,-2.3350,-1.4464,-0.0010,1.2078,0
-28.3446,-2.3160,-1.4075,0.0011,1.3217,0
-28.2852,-2.3275,-1.4457,0.0005,2.4421,0
-28.2330,-2.3140,-1.4476,0.0049,inf,0
-28.1663,-2.3318,-1.4426,0.0153,1.1906,0
-28.1163,-2.3497,-1.3961,0.0197,inf,0
-28.0356,-2.2976,-1.4388,0.0188,1.9848,0
-27.9876,-2.2837,-1.4190,0.0164,inf,0
-27.9354,-2.2986,-1.4575,0.0007,0.8819,0
-27.8384,-2.2754,-1.4403,-0.0124,1.8089,0
-27.7673,-2.2786,-1.4417,-0.0106,0.7994,0
-27.7208,-2.2578,-1.4076,-0.0093,inf,0
-27.6675,-2.2527,-1.4109,0.0015,0.4548,0
-27.5877,-2.2532,-1.4200,0.0175,0.8198,0
-27.4772,-2.2480,-1.4115,0.0222,1.3753,0
-27.4207,-2.2373,-1.4450,0.0194,0.9673,0
-27.3345,-2.2165,-1.4417,0.0081,1.9901,0
-27.2773,-2.2253,-1.4368,-0.0058,2.2861,0
-27.1942,-2.2189,-1.4098,-0.0148,1.9649,0
-27.1409,-2.2228,-1.3865,-0.0116,1.1712,0
-27.0898,-2.1966,-1.3722,0.0014,1.6427,0
-27.0371,-2.1865,-1.3668,0.0096,1.6303,0
-26.9653,-2.2214,-1.3812,0.0195,1.4609,0
-26.8830,-2.2162,-1.3809,0.0253,1.4812,0
-26.8312,-2.2028,-1.4017,0.0205,1.3353,0
-26.7789,-2.1827,-1.4036,0.0026,1.6946,0
-26.7084,-2.2231,-1.3805,-0.0107,2.1378,0
-26.6572,-2.1985,-1.3683,-0.0157,inf,0
-26.5912,-2.1893,-1.3863,-0.0080,1.9020,0
-26.5336,-2.1888,-1.3483,-0.0041,inf,0
